relative_path,file_type,file_size_mb,modified_time,category,likely_role,tracked_by_git,ignored_by_git,recommendation
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1278.csv,.csv,1.274,2019-01-31T20:15:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1279.csv,.csv,1.273,2019-01-31T20:15:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/128.csv,.csv,1.275,2019-01-31T20:12:08,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1280.csv,.csv,1.275,2019-01-31T20:15:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1281.csv,.csv,1.274,2019-01-31T20:15:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1282.csv,.csv,1.274,2019-01-31T20:15:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1283.csv,.csv,1.275,2019-01-31T20:15:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1284.csv,.csv,1.276,2019-01-31T20:15:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1285.csv,.csv,1.273,2019-01-31T20:15:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1286.csv,.csv,1.275,2019-01-31T20:15:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1287.csv,.csv,1.275,2019-01-31T20:15:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1288.csv,.csv,1.274,2019-01-31T20:15:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1289.csv,.csv,1.274,2019-01-31T20:15:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/129.csv,.csv,1.275,2019-01-31T20:12:08,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1290.csv,.csv,1.275,2019-01-31T20:15:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1291.csv,.csv,1.274,2019-01-31T20:15:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1292.csv,.csv,1.275,2019-01-31T20:15:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1293.csv,.csv,1.275,2019-01-31T20:15:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1294.csv,.csv,1.275,2019-01-31T20:15:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1295.csv,.csv,1.275,2019-01-31T20:15:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1296.csv,.csv,1.274,2019-01-31T20:15:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1297.csv,.csv,1.274,2019-01-31T20:15:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1298.csv,.csv,1.276,2019-01-31T20:15:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1299.csv,.csv,1.275,2019-01-31T20:15:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/13.csv,.csv,1.273,2019-01-31T20:11:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/130.csv,.csv,1.274,2019-01-31T20:12:08,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1300.csv,.csv,1.275,2019-01-31T20:15:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1301.csv,.csv,1.274,2019-01-31T20:15:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1302.csv,.csv,1.274,2019-01-31T20:15:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1303.csv,.csv,1.274,2019-01-31T20:15:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1304.csv,.csv,1.275,2019-01-31T20:15:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1305.csv,.csv,1.275,2019-01-31T20:15:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1306.csv,.csv,1.275,2019-01-31T20:15:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1307.csv,.csv,1.274,2019-01-31T20:15:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1308.csv,.csv,1.274,2019-01-31T20:15:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1309.csv,.csv,1.273,2019-01-31T20:15:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/131.csv,.csv,1.274,2019-01-31T20:12:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1310.csv,.csv,1.275,2019-01-31T20:15:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1311.csv,.csv,1.274,2019-01-31T20:15:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1312.csv,.csv,1.275,2019-01-31T20:15:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1313.csv,.csv,1.275,2019-01-31T20:15:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1314.csv,.csv,1.274,2019-01-31T20:15:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1315.csv,.csv,1.275,2019-01-31T20:15:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1316.csv,.csv,1.274,2019-01-31T20:15:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1317.csv,.csv,1.275,2019-01-31T20:15:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1318.csv,.csv,1.275,2019-01-31T20:15:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1319.csv,.csv,1.275,2019-01-31T20:15:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/132.csv,.csv,1.274,2019-01-31T20:12:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1320.csv,.csv,1.275,2019-01-31T20:15:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1321.csv,.csv,1.275,2019-01-31T20:15:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1322.csv,.csv,1.275,2019-01-31T20:15:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1323.csv,.csv,1.275,2019-01-31T20:15:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1324.csv,.csv,1.274,2019-01-31T20:15:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1325.csv,.csv,1.276,2019-01-31T20:15:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1326.csv,.csv,1.275,2019-01-31T20:15:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1327.csv,.csv,1.274,2019-01-31T20:15:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1328.csv,.csv,1.274,2019-01-31T20:15:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1329.csv,.csv,1.274,2019-01-31T20:15:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/133.csv,.csv,1.274,2019-01-31T20:12:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1330.csv,.csv,1.275,2019-01-31T20:15:20,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1331.csv,.csv,1.274,2019-01-31T20:15:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1332.csv,.csv,1.276,2019-01-31T20:15:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1333.csv,.csv,1.275,2019-01-31T20:15:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1334.csv,.csv,1.276,2019-01-31T20:15:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1335.csv,.csv,1.277,2019-01-31T20:15:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1336.csv,.csv,1.277,2019-01-31T20:15:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1337.csv,.csv,1.276,2019-01-31T20:15:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1338.csv,.csv,1.276,2019-01-31T20:15:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1339.csv,.csv,1.275,2019-01-31T20:15:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/134.csv,.csv,1.274,2019-01-31T20:12:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1340.csv,.csv,1.274,2019-01-31T20:15:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1341.csv,.csv,1.275,2019-01-31T20:15:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1342.csv,.csv,1.273,2019-01-31T20:15:22,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1343.csv,.csv,1.275,2019-01-31T20:15:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1344.csv,.csv,1.274,2019-01-31T20:15:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1345.csv,.csv,1.274,2019-01-31T20:15:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1346.csv,.csv,1.274,2019-01-31T20:15:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1347.csv,.csv,1.274,2019-01-31T20:15:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1348.csv,.csv,1.275,2019-01-31T20:15:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1349.csv,.csv,1.274,2019-01-31T20:15:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/135.csv,.csv,1.274,2019-01-31T20:12:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1350.csv,.csv,1.275,2019-01-31T20:15:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1351.csv,.csv,1.274,2019-01-31T20:15:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1352.csv,.csv,1.274,2019-01-31T20:15:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1353.csv,.csv,1.274,2019-01-31T20:15:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1354.csv,.csv,1.275,2019-01-31T20:15:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1355.csv,.csv,1.275,2019-01-31T20:15:24,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1356.csv,.csv,1.274,2019-01-31T20:15:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1357.csv,.csv,1.274,2019-01-31T20:15:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1358.csv,.csv,1.274,2019-01-31T20:15:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1359.csv,.csv,1.274,2019-01-31T20:15:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/136.csv,.csv,1.274,2019-01-31T20:12:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1360.csv,.csv,1.274,2019-01-31T20:15:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1361.csv,.csv,1.275,2019-01-31T20:15:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1362.csv,.csv,1.275,2019-01-31T20:15:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1363.csv,.csv,1.275,2019-01-31T20:15:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1364.csv,.csv,1.274,2019-01-31T20:15:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1365.csv,.csv,1.272,2019-01-31T20:15:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1366.csv,.csv,1.274,2019-01-31T20:15:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1367.csv,.csv,1.274,2019-01-31T20:15:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1368.csv,.csv,1.275,2019-01-31T20:15:26,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1369.csv,.csv,1.275,2019-01-31T20:15:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/137.csv,.csv,1.274,2019-01-31T20:12:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1370.csv,.csv,1.275,2019-01-31T20:15:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1371.csv,.csv,1.275,2019-01-31T20:15:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1372.csv,.csv,1.274,2019-01-31T20:15:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1373.csv,.csv,1.275,2019-01-31T20:15:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1374.csv,.csv,1.274,2019-01-31T20:15:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1375.csv,.csv,1.274,2019-01-31T20:15:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1376.csv,.csv,1.275,2019-01-31T20:15:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1377.csv,.csv,1.274,2019-01-31T20:15:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1378.csv,.csv,1.274,2019-01-31T20:15:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1379.csv,.csv,1.276,2019-01-31T20:15:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/138.csv,.csv,1.275,2019-01-31T20:12:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1380.csv,.csv,1.274,2019-01-31T20:15:28,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1381.csv,.csv,1.276,2019-01-31T20:15:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1382.csv,.csv,1.275,2019-01-31T20:15:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1383.csv,.csv,1.275,2019-01-31T20:15:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1384.csv,.csv,1.274,2019-01-31T20:15:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1385.csv,.csv,1.273,2019-01-31T20:15:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1386.csv,.csv,1.274,2019-01-31T20:15:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1387.csv,.csv,1.274,2019-01-31T20:15:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1388.csv,.csv,1.274,2019-01-31T20:15:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1389.csv,.csv,1.276,2019-01-31T20:15:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/139.csv,.csv,1.274,2019-01-31T20:12:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1390.csv,.csv,1.275,2019-01-31T20:15:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1391.csv,.csv,1.274,2019-01-31T20:15:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1392.csv,.csv,1.274,2019-01-31T20:15:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1393.csv,.csv,1.275,2019-01-31T20:15:30,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1394.csv,.csv,1.275,2019-01-31T20:15:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1395.csv,.csv,1.274,2019-01-31T20:15:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1396.csv,.csv,1.273,2019-01-31T20:15:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1397.csv,.csv,1.275,2019-01-31T20:15:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1398.csv,.csv,1.274,2019-01-31T20:15:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1399.csv,.csv,1.275,2019-01-31T20:15:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/14.csv,.csv,1.273,2019-01-31T20:11:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/140.csv,.csv,1.274,2019-01-31T20:12:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1400.csv,.csv,1.274,2019-01-31T20:15:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1401.csv,.csv,1.274,2019-01-31T20:15:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1402.csv,.csv,1.273,2019-01-31T20:15:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1403.csv,.csv,1.273,2019-01-31T20:15:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1404.csv,.csv,1.274,2019-01-31T20:15:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1405.csv,.csv,1.275,2019-01-31T20:15:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1406.csv,.csv,1.275,2019-01-31T20:15:32,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1407.csv,.csv,1.273,2019-01-31T20:15:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1408.csv,.csv,1.274,2019-01-31T20:15:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1409.csv,.csv,1.273,2019-01-31T20:15:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/141.csv,.csv,1.275,2019-01-31T20:12:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1410.csv,.csv,1.274,2019-01-31T20:15:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1411.csv,.csv,1.272,2019-01-31T20:15:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1412.csv,.csv,1.274,2019-01-31T20:15:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1413.csv,.csv,1.274,2019-01-31T20:15:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1414.csv,.csv,1.275,2019-01-31T20:15:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1415.csv,.csv,1.274,2019-01-31T20:15:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1416.csv,.csv,1.275,2019-01-31T20:15:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1417.csv,.csv,1.272,2019-01-31T20:15:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1418.csv,.csv,1.268,2019-01-31T20:15:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1419.csv,.csv,1.267,2019-01-31T20:15:34,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/142.csv,.csv,1.273,2019-01-31T20:12:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1420.csv,.csv,1.265,2019-01-31T20:15:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1421.csv,.csv,1.264,2019-01-31T20:15:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1422.csv,.csv,1.262,2019-01-31T20:15:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1423.csv,.csv,1.261,2019-01-31T20:15:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1424.csv,.csv,1.261,2019-01-31T20:15:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
